InvoiceID,InvoiceDate,Client,BusinessUnit,Region,Revenue,COGS,GrossMargin,PaymentStatus
INV-100763,2025-04-19,Willow Pharma,Banking & Financial Services,USA,17277.5,11036.41,6241.09,Paid
INV-100764,2025-04-26,Meridian Health Group,Public Sector,UK,100224.28,61862.16,38362.12,Paid
INV-100765,2025-04-08,Zenith Media,Public Sector,UAE,38707.76,23149.19,15558.57,Paid
INV-100766,2025-04-20,Willow Pharma,Retail & Consumer,UAE,67313.22,43927.24,23385.98,Paid
INV-100767,2025-04-09,Ironclad Public Utilities,Banking & Financial Services,USA,138908.33,64086.03,74822.3,Paid
INV-100768,2025-04-14,Falcon Aerospace,Technology & Telecom,UK,83171.46,42064.93,41106.53,Paid
INV-100769,2025-04-05,Solstice Retail Co,Public Sector,UAE,98596.55,62754.55,35842.0,Paid
INV-100770,2025-04-28,Falcon Aerospace,Technology & Telecom,USA,19820.03,12807.73,7012.3,Overdue
INV-100771,2025-04-28,Horizon Insurance,Technology & Telecom,India,144131.33,92930.83,51200.5,Paid
INV-100772,2025-04-03,Keystone Energy,Healthcare & Life Sciences,UAE,183850.95,119232.44,64618.51,Paid
INV-100773,2025-04-01,CedarPoint Logistics,Public Sector,KSA,127358.74,79037.16,48321.58,Overdue
INV-100774,2025-04-10,BlueHarbor Financial,Technology & Telecom,KSA,115024.87,68130.24,46894.63,Paid
INV-100775,2025-04-05,Meridian Health Group,Public Sector,USA,182776.07,113651.82,69124.25,Paid
INV-100776,2025-04-12,Ironclad Public Utilities,Healthcare & Life Sciences,UK,184769.58,114315.59,70453.99,Paid
INV-100777,2025-04-23,Granite Construction Group,Banking & Financial Services,UK,151776.12,83210.1,68566.02,Paid
INV-100778,2025-04-22,Coral Bay Hospitality,Technology & Telecom,UK,78468.74,51516.82,26951.92,Outstanding
INV-100779,2025-04-17,Coral Bay Hospitality,Healthcare & Life Sciences,UK,172050.14,94534.96,77515.18,Paid
INV-100780,2025-04-06,Northbridge Bank,Banking & Financial Services,UK,163600.32,103057.22,60543.1,Outstanding
INV-100781,2025-04-14,Keystone Energy,Technology & Telecom,KSA,112806.04,55538.63,57267.41,Paid
INV-100782,2025-04-07,Apex Manufacturing,Public Sector,USA,9981.17,6096.74,3884.43,Outstanding
INV-100783,2025-04-11,Falcon Aerospace,Technology & Telecom,UAE,176079.62,119309.33,56770.29,Paid
INV-100784,2025-04-20,Solstice Retail Co,Public Sector,USA,127648.16,78407.74,49240.42,Paid
INV-100785,2025-04-19,Apex Manufacturing,Retail & Consumer,USA,111320.57,70792.91,40527.66,Outstanding
INV-100786,2025-04-15,Meridian Health Group,Healthcare & Life Sciences,India,68427.52,38293.61,30133.91,Paid
INV-100787,2025-04-01,BlueHarbor Financial,Retail & Consumer,USA,155962.42,83820.73,72141.69,Outstanding
INV-100788,2025-04-01,Zenith Media,Healthcare & Life Sciences,USA,73376.28,45542.6,27833.68,Paid
INV-100789,2025-05-25,Keystone Energy,Banking & Financial Services,India,30089.33,16590.89,13498.44,Paid
INV-100790,2025-05-27,CedarPoint Logistics,Technology & Telecom,USA,111140.08,64625.86,46514.22,Paid
INV-100791,2025-05-18,Ironclad Public Utilities,Retail & Consumer,UK,70112.64,33047.37,37065.27,Outstanding
INV-100792,2025-05-28,Meridian Health Group,Banking & Financial Services,India,101028.04,46377.62,54650.42,Paid
INV-100793,2025-05-09,Granite Construction Group,Banking & Financial Services,UAE,135156.68,66529.01,68627.67,Overdue
INV-100794,2025-05-16,Willow Pharma,Healthcare & Life Sciences,USA,175777.26,101787.51,73989.75,Paid
INV-100795,2025-05-25,Falcon Aerospace,Technology & Telecom,UAE,118883.31,71067.12,47816.19,Paid
INV-100796,2025-05-05,Ironclad Public Utilities,Healthcare & Life Sciences,UAE,29857.94,18456.68,11401.26,Paid
INV-100797,2025-05-21,Falcon Aerospace,Banking & Financial Services,UAE,121943.04,65852.63,56090.41,Paid
INV-100798,2025-05-13,Apex Manufacturing,Retail & Consumer,KSA,109176.86,73462.82,35714.04,Overdue
INV-100799,2025-05-14,CedarPoint Logistics,Healthcare & Life Sciences,KSA,36683.02,23687.18,12995.84,Overdue
INV-100800,2025-05-02,Vantage Telecom,Banking & Financial Services,USA,10774.88,5265.4,5509.48,Paid
INV-100801,2025-05-09,Granite Construction Group,Technology & Telecom,KSA,11506.89,5538.3,5968.59,Paid
INV-100802,2025-05-19,Keystone Energy,Technology & Telecom,UK,32584.03,19921.95,12662.08,Outstanding
INV-100803,2025-05-10,CedarPoint Logistics,Healthcare & Life Sciences,UK,175298.75,108509.7,66789.05,Paid
INV-100804,2025-05-26,Willow Pharma,Retail & Consumer,UK,164490.94,100139.99,64350.95,Paid
INV-100805,2025-05-25,Horizon Insurance,Technology & Telecom,USA,73043.71,39724.2,33319.51,Outstanding
INV-100806,2025-05-07,Horizon Insurance,Banking & Financial Services,UK,104066.78,58628.91,45437.87,Paid
INV-100807,2025-05-11,Falcon Aerospace,Retail & Consumer,India,174334.74,87226.65,87108.09,Paid
INV-100808,2025-05-22,Horizon Insurance,Technology & Telecom,UK,166649.25,112370.28,54278.97,Paid
INV-100809,2025-05-17,CedarPoint Logistics,Public Sector,KSA,125927.5,81940.22,43987.28,Paid
INV-100810,2025-05-12,Granite Construction Group,Retail & Consumer,USA,139229.45,69974.97,69254.48,Outstanding
INV-100811,2025-05-13,BlueHarbor Financial,Healthcare & Life Sciences,UK,155286.12,77587.45,77698.67,Paid
INV-100812,2025-05-26,Coral Bay Hospitality,Retail & Consumer,KSA,35303.57,22875.15,12428.42,Outstanding
INV-100813,2025-05-20,Apex Manufacturing,Retail & Consumer,USA,91366.92,60538.96,30827.96,Paid
INV-100814,2025-05-07,Vantage Telecom,Healthcare & Life Sciences,UK,144547.27,85329.05,59218.22,Paid
INV-100815,2025-05-28,Horizon Insurance,Healthcare & Life Sciences,UK,184436.58,112288.13,72148.45,Outstanding
INV-100816,2025-05-11,Northbridge Bank,Retail & Consumer,UAE,143079.14,90397.76,52681.38,Paid
INV-100817,2025-05-15,CedarPoint Logistics,Banking & Financial Services,USA,38951.72,19939.47,19012.25,Paid
INV-100818,2025-05-25,Willow Pharma,Banking & Financial Services,UAE,89045.76,45812.6,43233.16,Overdue
INV-100819,2025-05-08,Granite Construction Group,Healthcare & Life Sciences,USA,16085.08,8967.61,7117.47,Outstanding
INV-100820,2025-05-12,Keystone Energy,Healthcare & Life Sciences,USA,63707.61,37971.99,25735.62,Paid
INV-100821,2025-05-18,Vantage Telecom,Public Sector,UAE,19228.11,9261.66,9966.45,Paid
INV-100822,2025-05-21,Meridian Health Group,Retail & Consumer,UAE,127755.38,77739.07,50016.31,Paid
INV-100823,2025-05-04,Horizon Insurance,Retail & Consumer,UAE,124454.25,83467.35,40986.9,Paid
INV-100824,2025-05-15,Vantage Telecom,Retail & Consumer,KSA,164595.15,79340.11,85255.04,Overdue
INV-100825,2025-05-27,Horizon Insurance,Healthcare & Life Sciences,KSA,140855.63,83485.32,57370.31,Paid
INV-100826,2025-05-12,Vantage Telecom,Banking & Financial Services,UAE,27766.53,14021.27,13745.26,Overdue
INV-100827,2025-05-15,Northbridge Bank,Retail & Consumer,KSA,78995.59,38902.93,40092.66,Paid
INV-100828,2025-05-06,Solstice Retail Co,Public Sector,UK,156767.22,84257.67,72509.55,Paid
INV-100829,2025-05-07,Meridian Health Group,Banking & Financial Services,USA,72335.5,36268.46,36067.04,Outstanding
INV-100830,2025-05-09,Willow Pharma,Retail & Consumer,India,59782.34,40027.19,19755.15,Paid
INV-100831,2025-05-03,Northbridge Bank,Public Sector,UAE,111474.26,58475.07,52999.19,Outstanding
INV-100832,2025-05-22,Falcon Aerospace,Retail & Consumer,India,154697.13,80738.42,73958.71,Paid
INV-100833,2025-06-28,Apex Manufacturing,Banking & Financial Services,UK,32021.1,15782.87,16238.23,Paid
INV-100834,2025-06-04,BlueHarbor Financial,Technology & Telecom,KSA,51798.78,26290.02,25508.76,Paid
INV-100835,2025-06-14,Zenith Media,Banking & Financial Services,India,154990.59,83097.73,71892.86,Paid
INV-100836,2025-06-14,Granite Construction Group,Technology & Telecom,India,164285.72,80495.73,83789.99,Paid
INV-100837,2025-06-21,Coral Bay Hospitality,Retail & Consumer,USA,28979.51,19544.15,9435.36,Outstanding
INV-100838,2025-06-14,BlueHarbor Financial,Healthcare & Life Sciences,UAE,112280.51,74618.16,37662.35,Overdue
INV-100839,2025-06-26,Vantage Telecom,Banking & Financial Services,USA,155309.68,78480.27,76829.41,Paid
INV-100840,2025-06-24,Keystone Energy,Public Sector,USA,67476.8,31509.19,35967.61,Outstanding
INV-100841,2025-06-20,Northbridge Bank,Retail & Consumer,India,13750.04,7230.93,6519.11,Overdue
INV-100842,2025-06-14,Coral Bay Hospitality,Healthcare & Life Sciences,KSA,169845.18,103927.71,65917.47,Outstanding
INV-100843,2025-06-26,Vantage Telecom,Banking & Financial Services,KSA,176551.48,88191.35,88360.13,Paid
INV-100844,2025-06-17,Zenith Media,Public Sector,USA,101914.9,46763.65,55151.25,Paid
INV-100845,2025-06-12,Zenith Media,Banking & Financial Services,India,123087.68,57008.35,66079.33,Overdue
INV-100846,2025-06-22,Zenith Media,Healthcare & Life Sciences,UK,60707.05,27963.22,32743.83,Paid
INV-100847,2025-06-16,Coral Bay Hospitality,Healthcare & Life Sciences,KSA,26950.85,13710.73,13240.12,Paid
INV-100848,2025-06-20,Granite Construction Group,Retail & Consumer,UK,75011.62,36943.62,38068.0,Paid
INV-100849,2025-06-21,Meridian Health Group,Retail & Consumer,India,112513.2,70000.31,42512.89,Paid
INV-100850,2025-06-10,Vantage Telecom,Banking & Financial Services,USA,158598.6,78778.84,79819.76,Paid
INV-100851,2025-06-02,BlueHarbor Financial,Public Sector,India,47829.22,30274.72,17554.5,Paid
INV-100852,2025-06-04,Falcon Aerospace,Public Sector,UK,93605.01,56723.4,36881.61,Paid
INV-100853,2025-06-22,Northbridge Bank,Technology & Telecom,KSA,128947.63,61427.97,67519.66,Outstanding
INV-100854,2025-06-26,Ironclad Public Utilities,Healthcare & Life Sciences,UK,167875.25,112608.58,55266.67,Paid
INV-100855,2025-06-27,Keystone Energy,Technology & Telecom,KSA,159730.26,90586.82,69143.44,Paid
INV-100856,2025-06-16,Solstice Retail Co,Public Sector,UAE,139624.15,86310.83,53313.32,Paid
INV-100857,2025-06-08,Zenith Media,Public Sector,KSA,35741.37,20964.17,14777.2,Paid
INV-100858,2025-06-14,Ironclad Public Utilities,Banking & Financial Services,India,86349.68,52350.48,33999.2,Outstanding
INV-100859,2025-06-15,Meridian Health Group,Banking & Financial Services,India,32232.89,18314.22,13918.67,Outstanding
INV-100860,2025-06-20,Northbridge Bank,Technology & Telecom,India,69287.51,40659.09,28628.42,Paid
INV-100861,2025-06-01,CedarPoint Logistics,Healthcare & Life Sciences,UAE,53010.31,27729.33,25280.98,Paid
INV-100862,2025-06-18,Northbridge Bank,Healthcare & Life Sciences,UK,139405.02,79428.92,59976.1,Outstanding
INV-100863,2025-06-10,Coral Bay Hospitality,Public Sector,UAE,165008.62,102519.61,62489.01,Paid
INV-100864,2025-06-15,Keystone Energy,Banking & Financial Services,KSA,113216.82,64045.59,49171.23,Paid
INV-100865,2025-06-24,Northbridge Bank,Healthcare & Life Sciences,UAE,56179.51,33092.82,23086.69,Paid
INV-100866,2025-06-03,Horizon Insurance,Technology & Telecom,UK,128257.34,66494.69,61762.65,Outstanding
INV-100867,2025-06-04,Willow Pharma,Healthcare & Life Sciences,KSA,147618.96,84820.65,62798.31,Paid
INV-100868,2025-06-03,Meridian Health Group,Healthcare & Life Sciences,USA,125710.45,69476.85,56233.6,Paid
INV-100869,2025-06-02,Zenith Media,Retail & Consumer,UAE,51132.13,26311.98,24820.15,Paid
INV-100870,2025-06-18,Coral Bay Hospitality,Retail & Consumer,KSA,34354.81,16238.29,18116.52,Outstanding
INV-100871,2025-06-24,Solstice Retail Co,Retail & Consumer,KSA,38764.83,24317.88,14446.95,Paid
INV-100872,2025-06-21,Falcon Aerospace,Banking & Financial Services,UK,100566.02,61993.21,38572.81,Paid
INV-100873,2025-06-22,Vantage Telecom,Technology & Telecom,UAE,50047.95,29029.23,21018.72,Paid
INV-100874,2025-06-15,Falcon Aerospace,Technology & Telecom,KSA,138675.45,81548.59,57126.86,Outstanding
INV-100875,2025-06-02,Ironclad Public Utilities,Retail & Consumer,UK,83828.69,41274.15,42554.54,Paid
INV-100876,2025-06-25,CedarPoint Logistics,Healthcare & Life Sciences,UAE,53485.31,32891.99,20593.32,Paid
INV-100877,2025-06-18,Apex Manufacturing,Banking & Financial Services,UK,28202.76,14257.4,13945.36,Paid
INV-100878,2025-06-06,Zenith Media,Banking & Financial Services,USA,156317.13,81870.7,74446.43,Paid
INV-100879,2025-06-25,Apex Manufacturing,Banking & Financial Services,USA,73722.65,46142.42,27580.23,Overdue
INV-100880,2025-06-12,Granite Construction Group,Banking & Financial Services,USA,54875.16,32804.04,22071.12,Paid
INV-100881,2025-06-13,Keystone Energy,Retail & Consumer,UK,115174.9,55584.17,59590.73,Paid
INV-100882,2025-06-16,CedarPoint Logistics,Technology & Telecom,UAE,114207.05,63306.05,50901.0,Paid
INV-100883,2025-06-23,Vantage Telecom,Technology & Telecom,UK,137981.99,87825.9,50156.09,Outstanding
INV-100884,2025-06-12,Coral Bay Hospitality,Technology & Telecom,KSA,157822.95,79750.95,78072.0,Paid
INV-100885,2025-06-25,Meridian Health Group,Healthcare & Life Sciences,UK,143389.5,77113.01,66276.49,Outstanding
INV-100886,2025-06-15,Coral Bay Hospitality,Healthcare & Life Sciences,UAE,73889.19,41652.54,32236.65,Paid
INV-100887,2025-06-02,Vantage Telecom,Public Sector,USA,92575.44,47759.11,44816.33,Paid
INV-100888,2025-07-10,Solstice Retail Co,Healthcare & Life Sciences,India,126097.39,84627.16,41470.23,Paid
INV-100889,2025-07-24,Granite Construction Group,Technology & Telecom,UK,39135.85,21430.03,17705.82,Paid
INV-100890,2025-07-25,Northbridge Bank,Retail & Consumer,UAE,20676.45,11478.08,9198.37,Paid
INV-100891,2025-07-06,Falcon Aerospace,Retail & Consumer,KSA,118839.08,56272.82,62566.26,Paid
INV-100892,2025-07-24,Coral Bay Hospitality,Healthcare & Life Sciences,UAE,114370.89,77518.36,36852.53,Paid
INV-100893,2025-07-13,Vantage Telecom,Technology & Telecom,India,92818.01,59737.24,33080.77,Paid
INV-100894,2025-07-16,BlueHarbor Financial,Public Sector,USA,76587.35,43457.05,33130.3,Paid
INV-100895,2025-07-01,Vantage Telecom,Technology & Telecom,USA,106895.68,71737.37,35158.31,Paid
INV-100896,2025-07-21,Horizon Insurance,Public Sector,KSA,94096.58,55401.32,38695.26,Paid
INV-100897,2025-07-06,BlueHarbor Financial,Healthcare & Life Sciences,UAE,143494.89,83604.46,59890.43,Paid
INV-100898,2025-07-02,Granite Construction Group,Public Sector,UAE,125053.75,61096.69,63957.06,Paid
INV-100899,2025-07-09,CedarPoint Logistics,Public Sector,KSA,57588.24,26493.28,31094.96,Paid
INV-100900,2025-07-06,BlueHarbor Financial,Healthcare & Life Sciences,USA,24671.24,14184.48,10486.76,Paid
INV-100901,2025-07-01,Coral Bay Hospitality,Healthcare & Life Sciences,India,92927.12,52901.23,40025.89,Paid
INV-100902,2025-07-13,Coral Bay Hospitality,Banking & Financial Services,UK,131284.63,82409.42,48875.21,Paid
INV-100903,2025-07-24,Zenith Media,Technology & Telecom,India,127854.7,72997.19,54857.51,Outstanding
INV-100904,2025-07-20,Falcon Aerospace,Retail & Consumer,USA,92440.38,47654.65,44785.73,Outstanding
INV-100905,2025-07-05,Ironclad Public Utilities,Public Sector,UAE,63883.12,42409.92,21473.2,Paid
INV-100906,2025-07-26,Apex Manufacturing,Banking & Financial Services,UAE,57411.2,37107.35,20303.85,Paid
INV-100907,2025-07-18,BlueHarbor Financial,Retail & Consumer,USA,138585.18,79986.54,58598.64,Paid
INV-100908,2025-07-26,Keystone Energy,Banking & Financial Services,UK,21623.6,10781.3,10842.3,Paid
INV-100909,2025-07-04,BlueHarbor Financial,Healthcare & Life Sciences,UAE,183788.16,91163.84,92624.32,Paid
INV-100910,2025-07-06,Ironclad Public Utilities,Technology & Telecom,India,155406.14,85968.38,69437.76,Paid
INV-100911,2025-07-16,Meridian Health Group,Technology & Telecom,USA,62000.63,33754.37,28246.26,Outstanding
INV-100912,2025-07-17,Coral Bay Hospitality,Banking & Financial Services,UAE,109590.7,71790.29,37800.41,Overdue
INV-100913,2025-07-06,Falcon Aerospace,Public Sector,USA,17478.7,9997.68,7481.02,Paid
INV-100914,2025-07-16,Meridian Health Group,Healthcare & Life Sciences,UAE,96427.62,52840.81,43586.81,Paid
INV-100915,2025-07-23,Vantage Telecom,Healthcare & Life Sciences,UAE,76856.09,48770.52,28085.57,Paid
INV-100916,2025-07-17,BlueHarbor Financial,Banking & Financial Services,KSA,21608.07,12774.73,8833.34,Paid
INV-100917,2025-07-23,Horizon Insurance,Public Sector,UAE,141513.4,65159.01,76354.39,Overdue
INV-100918,2025-07-12,Zenith Media,Banking & Financial Services,KSA,92291.23,44998.32,47292.91,Paid
INV-100919,2025-07-14,CedarPoint Logistics,Public Sector,India,97123.42,51339.6,45783.82,Paid
INV-100920,2025-07-05,Falcon Aerospace,Public Sector,USA,105024.09,67330.83,37693.26,Outstanding
INV-100921,2025-07-11,Zenith Media,Retail & Consumer,KSA,114864.93,55761.09,59103.84,Paid
INV-100922,2025-07-24,Meridian Health Group,Technology & Telecom,India,20343.95,11963.17,8380.78,Paid
INV-100923,2025-07-27,CedarPoint Logistics,Public Sector,UAE,119395.0,76878.42,42516.58,Paid
INV-100924,2025-07-04,Zenith Media,Technology & Telecom,UK,166951.36,109863.82,57087.54,Paid
INV-100925,2025-07-18,Willow Pharma,Healthcare & Life Sciences,UK,151564.36,72439.93,79124.43,Paid
INV-100926,2025-07-27,Vantage Telecom,Public Sector,USA,54218.27,27618.13,26600.14,Paid
INV-100927,2025-07-13,Willow Pharma,Public Sector,India,64346.01,30344.14,34001.87,Paid
INV-100928,2025-07-26,Granite Construction Group,Banking & Financial Services,USA,50897.97,33378.58,17519.39,Outstanding
INV-100929,2025-07-20,Ironclad Public Utilities,Technology & Telecom,USA,125081.52,66001.17,59080.35,Paid
INV-100930,2025-07-26,Falcon Aerospace,Public Sector,UK,131150.14,68243.5,62906.64,Overdue
INV-100931,2025-07-02,Coral Bay Hospitality,Technology & Telecom,KSA,119445.88,78878.87,40567.01,Outstanding
INV-100932,2025-07-15,Willow Pharma,Public Sector,USA,161325.13,98666.8,62658.33,Outstanding
INV-100933,2025-07-03,Falcon Aerospace,Healthcare & Life Sciences,India,123200.53,76988.01,46212.52,Paid
INV-100934,2025-07-20,BlueHarbor Financial,Public Sector,UAE,19778.03,9838.09,9939.94,Outstanding
INV-100935,2025-07-04,Vantage Telecom,Technology & Telecom,UK,13094.57,7977.92,5116.65,Outstanding
INV-100936,2025-07-06,Falcon Aerospace,Healthcare & Life Sciences,India,180507.91,110553.85,69954.06,Paid
INV-100937,2025-07-04,Solstice Retail Co,Healthcare & Life Sciences,KSA,138090.63,92157.84,45932.79,Overdue
INV-100938,2025-07-06,Coral Bay Hospitality,Healthcare & Life Sciences,UAE,80887.66,53373.19,27514.47,Paid
INV-100939,2025-07-18,BlueHarbor Financial,Retail & Consumer,India,167616.37,79056.81,88559.56,Paid
INV-100940,2025-07-18,Falcon Aerospace,Retail & Consumer,India,55516.62,28768.83,26747.79,Paid
INV-100941,2025-07-27,Solstice Retail Co,Banking & Financial Services,KSA,130683.52,66161.1,64522.42,Paid
INV-100942,2025-07-03,Northbridge Bank,Public Sector,India,85741.63,45506.39,40235.24,Paid
INV-100943,2025-08-14,Willow Pharma,Public Sector,UK,124354.49,83985.44,40369.05,Paid
INV-100944,2025-08-12,Northbridge Bank,Public Sector,USA,58446.27,30453.65,27992.62,Paid
INV-100945,2025-08-15,Ironclad Public Utilities,Public Sector,USA,133082.59,87351.24,45731.35,Paid
INV-100946,2025-08-03,CedarPoint Logistics,Retail & Consumer,KSA,61114.5,32066.85,29047.65,Overdue
INV-100947,2025-08-27,Northbridge Bank,Public Sector,KSA,76241.2,35642.87,40598.33,Paid
INV-100948,2025-08-06,Northbridge Bank,Healthcare & Life Sciences,India,75849.56,44887.44,30962.12,Overdue
INV-100949,2025-08-16,Ironclad Public Utilities,Healthcare & Life Sciences,UAE,120248.68,58938.07,61310.61,Paid
INV-100950,2025-08-14,Willow Pharma,Technology & Telecom,UK,111206.23,73997.13,37209.1,Overdue
INV-100951,2025-08-13,Solstice Retail Co,Healthcare & Life Sciences,USA,69414.42,34935.86,34478.56,Paid
INV-100952,2025-08-18,Ironclad Public Utilities,Retail & Consumer,UAE,155753.29,92482.55,63270.74,Paid
INV-100953,2025-08-10,Ironclad Public Utilities,Banking & Financial Services,USA,148369.77,93501.38,54868.39,Paid
INV-100954,2025-08-06,Horizon Insurance,Healthcare & Life Sciences,India,8389.51,4594.66,3794.85,Outstanding
INV-100955,2025-08-10,Willow Pharma,Healthcare & Life Sciences,India,80589.74,40001.64,40588.1,Outstanding
INV-100956,2025-08-16,Coral Bay Hospitality,Public Sector,KSA,176552.14,89898.85,86653.29,Paid
INV-100957,2025-08-24,Meridian Health Group,Public Sector,UK,85203.86,50340.79,34863.07,Paid
INV-100958,2025-08-08,Coral Bay Hospitality,Technology & Telecom,India,151712.56,74402.48,77310.08,Outstanding
INV-100959,2025-08-11,Solstice Retail Co,Technology & Telecom,USA,175214.46,101191.88,74022.58,Paid
INV-100960,2025-08-19,Apex Manufacturing,Retail & Consumer,KSA,68184.57,43744.4,24440.17,Paid
INV-100961,2025-08-20,Solstice Retail Co,Public Sector,USA,150832.04,102173.64,48658.4,Paid
INV-100962,2025-08-20,Keystone Energy,Technology & Telecom,UAE,52026.75,28520.63,23506.12,Paid
INV-100963,2025-08-28,Horizon Insurance,Retail & Consumer,KSA,65120.72,30744.08,34376.64,Outstanding
INV-100964,2025-08-18,BlueHarbor Financial,Retail & Consumer,UAE,53774.73,25739.71,28035.02,Outstanding
INV-100965,2025-08-11,Vantage Telecom,Banking & Financial Services,UAE,142877.92,90524.45,52353.47,Paid
INV-100966,2025-08-09,Solstice Retail Co,Public Sector,USA,176068.57,87826.75,88241.82,Paid
INV-100967,2025-08-14,Willow Pharma,Public Sector,UK,126052.28,71693.41,54358.87,Paid
INV-100968,2025-08-01,Apex Manufacturing,Public Sector,USA,116198.42,59190.23,57008.19,Paid
INV-100969,2025-08-01,Willow Pharma,Banking & Financial Services,UK,131949.57,85329.34,46620.23,Paid
INV-100970,2025-08-03,Ironclad Public Utilities,Banking & Financial Services,UAE,157791.44,93551.68,64239.76,Paid
INV-100971,2025-08-23,Northbridge Bank,Healthcare & Life Sciences,USA,54145.66,36213.78,17931.88,Outstanding
INV-100972,2025-08-14,Meridian Health Group,Retail & Consumer,UK,93036.9,49537.89,43499.01,Paid
INV-100973,2025-08-01,Northbridge Bank,Retail & Consumer,UAE,104079.06,58928.74,45150.32,Paid
INV-100974,2025-08-22,BlueHarbor Financial,Technology & Telecom,India,54154.42,35415.27,18739.15,Paid
INV-100975,2025-08-21,Vantage Telecom,Retail & Consumer,KSA,179629.24,96034.39,83594.85,Paid
INV-100976,2025-08-09,Ironclad Public Utilities,Public Sector,India,11300.44,7622.97,3677.47,Paid
INV-100977,2025-08-23,Granite Construction Group,Banking & Financial Services,India,146332.55,79599.28,66733.27,Overdue
INV-100978,2025-08-27,Granite Construction Group,Healthcare & Life Sciences,UK,68738.56,31652.67,37085.89,Paid
INV-100979,2025-08-23,Keystone Energy,Healthcare & Life Sciences,USA,84930.13,47431.32,37498.81,Outstanding
INV-100980,2025-08-02,Ironclad Public Utilities,Healthcare & Life Sciences,India,149872.1,71729.61,78142.49,Paid
INV-100981,2025-08-16,CedarPoint Logistics,Banking & Financial Services,KSA,103388.36,67243.53,36144.83,Paid
INV-100982,2025-08-26,Willow Pharma,Healthcare & Life Sciences,UK,162794.36,84522.27,78272.09,Paid
INV-100983,2025-08-08,Falcon Aerospace,Technology & Telecom,KSA,99562.42,51387.16,48175.26,Paid
INV-100984,2025-08-17,Zenith Media,Public Sector,UAE,126797.65,62770.97,64026.68,Paid
INV-100985,2025-08-25,Vantage Telecom,Banking & Financial Services,UAE,11847.21,5547.78,6299.43,Paid
INV-100986,2025-08-26,Apex Manufacturing,Public Sector,USA,74794.93,39394.24,35400.69,Overdue
INV-100987,2025-08-17,Falcon Aerospace,Healthcare & Life Sciences,UAE,142359.29,85105.39,57253.9,Paid
INV-100988,2025-08-16,Solstice Retail Co,Technology & Telecom,UK,69999.23,37553.96,32445.27,Paid
INV-100989,2025-08-07,Keystone Energy,Healthcare & Life Sciences,UK,65975.98,31915.0,34060.98,Paid
INV-100990,2025-08-20,Vantage Telecom,Retail & Consumer,India,128360.5,63999.97,64360.53,Paid
INV-100991,2025-08-08,BlueHarbor Financial,Public Sector,USA,74821.03,46382.48,28438.55,Paid
INV-100992,2025-08-08,Meridian Health Group,Public Sector,UAE,127344.95,61714.42,65630.53,Paid
INV-100993,2025-08-02,Apex Manufacturing,Technology & Telecom,UAE,92389.67,59472.04,32917.63,Outstanding
INV-100994,2025-08-28,Keystone Energy,Healthcare & Life Sciences,UAE,164805.86,85589.32,79216.54,Paid
INV-100995,2025-08-05,Apex Manufacturing,Technology & Telecom,UK,38631.5,21058.01,17573.49,Paid
INV-100996,2025-08-17,Vantage Telecom,Technology & Telecom,UK,103258.35,63010.59,40247.76,Overdue
INV-100997,2025-09-16,Keystone Energy,Public Sector,UK,152027.97,77677.51,74350.46,Paid
INV-100998,2025-09-27,Ironclad Public Utilities,Retail & Consumer,India,123061.19,82010.23,41050.96,Outstanding
INV-100999,2025-09-15,Willow Pharma,Retail & Consumer,KSA,111975.67,72240.16,39735.51,Outstanding
INV-101000,2025-09-16,Granite Construction Group,Retail & Consumer,UAE,178327.64,112403.81,65923.83,Paid
INV-101001,2025-09-28,Apex Manufacturing,Technology & Telecom,USA,92131.6,41989.45,50142.15,Paid
INV-101002,2025-09-20,Northbridge Bank,Technology & Telecom,UK,90702.52,42495.85,48206.67,Outstanding
INV-101003,2025-09-16,CedarPoint Logistics,Healthcare & Life Sciences,India,23623.24,12353.32,11269.92,Paid
INV-101004,2025-09-02,Falcon Aerospace,Healthcare & Life Sciences,UAE,118092.28,54722.01,63370.27,Paid
INV-101005,2025-09-12,Ironclad Public Utilities,Retail & Consumer,UAE,148946.65,79790.44,69156.21,Outstanding
INV-101006,2025-09-17,Solstice Retail Co,Healthcare & Life Sciences,India,135856.21,71865.65,63990.56,Paid
INV-101007,2025-09-07,Falcon Aerospace,Technology & Telecom,India,51542.32,34501.46,17040.86,Paid
INV-101008,2025-09-22,BlueHarbor Financial,Technology & Telecom,UAE,119739.71,79093.7,40646.01,Paid
INV-101009,2025-09-19,Zenith Media,Banking & Financial Services,India,90555.46,58567.42,31988.04,Paid
INV-101010,2025-09-25,Meridian Health Group,Banking & Financial Services,KSA,152243.1,88990.7,63252.4,Paid
INV-101011,2025-09-20,Zenith Media,Technology & Telecom,UAE,21923.6,13342.05,8581.55,Outstanding
INV-101012,2025-09-03,Ironclad Public Utilities,Public Sector,UK,155538.01,105537.55,50000.46,Outstanding
INV-101013,2025-09-26,Meridian Health Group,Retail & Consumer,USA,46061.45,30915.62,15145.83,Paid
INV-101014,2025-09-15,BlueHarbor Financial,Technology & Telecom,UAE,63216.74,32902.73,30314.01,Paid
INV-101015,2025-09-17,Keystone Energy,Banking & Financial Services,USA,121782.01,72949.77,48832.24,Outstanding
INV-101016,2025-09-14,Falcon Aerospace,Banking & Financial Services,India,135536.85,83844.16,51692.69,Paid
